X1,X2,Y
2.7395604855596334,-0.6112156024794766,1.690868070813462
3.585979199113824,1.9736802905936388,0.6815390013085353
-4.058226521123505,4.756223516367559,-4.916348491539489
2.6113970199035297,2.8606430527695377,0.5380502504223
-3.7188636732445413,-0.49614062104432843,3.3876374883209026
-1.2920197576741876,4.267649888486018,-5.312984593780445
1.4386512008066452,3.227616132708299,-3.6455902986595303
-0.5658580117266885,-2.727612782152231,-2.645570074138882
0.5458478701583482,-4.3618274389582465,-5.384712873572667
3.27631171992582,1.3166439912206487,2.140574027124996
2.5808774008537387,-1.4547403187013161,1.519139813857596
4.706980243949033,3.9312112132219763,2.988219448811071
2.783834970737619,-3.0536129214803243,-1.5799530061908689
-0.3327899627296578,-4.561962342127712,-7.26564086614222
-3.4571050793245215,1.8304895324245463,1.1019278548152516
2.447621559078171,4.675097324342101,-3.2731958076651413
-1.7417464186184803,-1.2954029396513111,1.5702722136032967
-0.30444188724192056,-3.1052864091571433,-4.157068264255939
-3.7007849466452836,-0.24295073774066278,4.009846941326078
-2.7309065094911587,1.698139946825103,-1.249263093485652
-0.6284808112766926,3.3267819605783746,-4.650784289144949
2.0026510200224914,-1.8763335861795891,-1.4813590944080277
3.3225980139520104,3.047643574968019,-0.5738077168074869
-1.1252162096982552,-2.116718960697559,-0.7364786267583545
1.8249550397497547,-3.602475163906902,-4.398845239633617
-3.0009179752489166,-4.926377302489945,-4.171773857747111
2.869243775021384,1.6485085659203218,1.6319215123598838
2.0516537862633513,2.8072903102196793,-0.9959065979260534
-0.41084224461660046,0.6874119595289372,-1.4740438052182427
-3.6020300187234255,-3.8546992646402654,0.8560349791856825
1.6840296179047165,-0.28903793856867477,-0.2807211642060983
0.6523610648118883,2.649988574160256,-0.5418113161108302
1.347183200005908,0.535794006579958,-0.8784381162089643
0.5920716074541357,-1.960499019373878,-0.5931667322041856
-4.691821654320606,-0.6328261076763759,2.9022931207457017
-2.854153271804708,-0.9147135627536382,0.8743189173846889
3.5340307326816607,-2.6606051413465925,-1.3049008329823633
-4.41697258310934,-2.1861610797800344,2.604874023380876
-2.064062422333164,1.6191651472689506,-0.44591649592616156
0.5703215234127832,2.8389820910641355,-1.1735256312983589
1.6431354032738756,-0.9361313855992943,-0.8072285063245491
3.140203846660347,-3.330270800922961,-2.606914895264554
-4.772879268661395,-4.099521392243583,0.4393922190755322
2.2235935059645033,-0.3812276974861266,1.0305527993656631
-3.387282209663982,0.010447751033635377,3.5066596282295954
-3.476878972868316,1.9632037507773603,0.9402761317431876
-0.5384372442596934,-1.1897877390351752,-0.815166265987107
-1.984879108521235,1.3028259311888846,0.8154442597677655
-1.3818738944660955,-4.12350080683899,-3.415971770655125
-3.819940978794847,4.618976645495145,-4.381037331742117
4.085806907076071,1.9970713381074958,2.3142604970057112
-2.3413003854048045,4.6917637734772395,-7.2911747398933855
2.7875090396579463,2.1689018915899556,1.500447196140315
-0.5063849785621137,-2.27758438154841,-2.1977900474884815
-4.036090378465007,4.026023965438416,-2.5529359446865403
-0.4422371016638893,-2.976366352047697,-3.784647439289865
-1.9404337584934748,0.7921956894189597,0.46847035619391664
-3.2322721706076827,3.5661428409237548,-2.5209094869061373
2.585195298352101,2.1946295595093677,1.399457675909501
-0.6790696022489628,1.2730884070244315,-0.8136328001163293
0.840979689127356,1.4984660155481997,0.21794748075068252
-4.155556788601109,-0.8419259782939035,3.589304290766562
-4.583858261381075,-0.06009180755481047,3.797764079011961
-1.7013878766721469,-3.554758111339531,-1.3119118916047932
-3.9659703227744836,0.8764457217771202,3.010693087907119
-3.294070314631139,4.2512011837679715,-4.8081614245195485
0.8106113970039495,-1.5313019546516293,0.00685525786026827
0.9091549148141675,-4.771961289703025,-6.624755206486479
4.585592132414453,-0.17696563057099723,5.266798272601688
2.8273522725028624,-4.172700000775614,-4.169599733055874
-0.13341669161839675,-0.09293005645479102,-0.039313538086272165
4.378264549749829,0.7172805237607536,3.9281492476902553
-0.26510598943046215,-2.330243369081064,-2.034212203465673
-1.6843100265744781,0.20672402471537765,1.7926244194846075
-0.6108853969495334,-4.7838792011966955,-7.325284664244027
3.262919241943578,3.9616077183976675,-1.4547531480754061
-3.5975091100138923,0.5403614353904942,2.783252069753424
-3.9142425886455645,1.7224009303981171,1.9893390956100323
-2.187662161609917,1.5942263469190179,-0.4500980561814103
2.269946142868826,2.68647491917657,0.3450346651992623
-3.9225905404410346,4.1601184513760785,-3.178602052799761
-2.697860091051192,-4.625874438238203,-5.072391396791264
0.5485246939148336,-1.2907771613756127,0.9568751747735551
3.297897431324131,3.082514720643019,-0.49881604295397114
-1.8286110717728468,4.5289939506974495,-6.223678812296715
-2.090821618598814,0.15057129231714583,1.0065176312405575
-2.4403490943239725,4.360435700489633,-7.0480836526293675
-3.3539218241798183,-4.55089380607671,-2.2892531255520243
-0.6490293999696206,4.923755640558371,-8.009987492786257
3.916772662549139,2.4860801945694924,1.814011983609315
3.9079249087852492,3.9344663969786318,-0.4191646466640634
0.18858360386449036,-1.8407094816920697,-0.7837046755591037
2.7201243211098802,1.6166126316776106,1.9072698681011684
-1.2634227112628995,-4.0553333193848475,-3.578404152371893
2.4678961134902604,-2.375394840771353,0.17130683702632588
4.368131505337793,-2.5902942499431525,1.6908445403627421
-3.7724206758851397,3.311126721249062,-1.0699378738095637
-3.46715683375506,-3.207316918422609,0.8483452204371946
0.9938279152084348,3.745620408374645,-3.0221906131051464
-3.0356533428542676,-1.8967632709990525,0.5497011304735344
2.7740483824117756,4.718264260609674,-2.677929926124551
0.0074118620234226995,-3.5610249744874922,-3.5843704127306033
-4.860637122917985,-2.7034397000114474,3.222448196478156
-3.68177782213479,1.776586736128575,1.7146838176329051
-3.7816749537146888,0.06329931620633023,4.488744722808451
1.9426243564288646,0.8111660922090236,0.04478532328964814
-3.0022434833994236,3.0412452618226276,-2.729803781634729
2.1540712961580164,2.389840039155418,0.2583101078830664
-3.6894224844268675,-3.7624619634965537,1.4845242974028232
4.275625510065076,-1.0242180617505934,3.3404063268961646
-1.9905130821906027,-0.11415954648466631,1.6802530746996667
1.6286421276358247,4.5562325704696995,-6.3292086522885445
-2.1355377311794497,4.248084293120272,-5.968162811507557
-4.751405086137437,0.5519804232682466,2.547822336608
1.3397511168108514,-3.941025962492467,-5.229390071331496
-3.596604029360874,-0.8088568068369621,3.158870929357926
4.662319121431818,0.9604255323437281,5.666488169924108
4.330232216002113,3.0436091561297083,2.104971052319485
-0.3261839844470851,2.847634492521874,-3.577496651249982
-4.821632160230123,-3.908560032342651,1.373485446089125
3.2942861488273643,2.9681708832516174,-0.17585641192398666
-2.6735925803356633,0.30769590599053487,0.3262678304096079
1.060158207000109,3.677389537760112,-2.968200216296146
1.0310715733872566,-0.8742843072631965,-0.2045843968994591
-1.2581595659281728,-0.7411791362649014,0.4715423759860401
1.5193102557997413,3.6749063175232486,-3.428163977948992
-0.4610311792370023,-2.521604370486419,-2.3129889351248125
-2.6333763700241883,2.460142802434464,-1.5884086231594834
3.165687634239104,-3.9472192014587506,-3.881594254070391
-4.334411430448219,0.9443366375645184,2.788168327565153
-3.5382675580730174,3.246641904563413,-1.3560975968302438
-1.8966532607592557,-3.5612806702885735,-1.6043012678307877
4.209704724874502,-3.3446827726472184,-1.463810177271245
-2.1527991766206442,-3.4638660480794137,-2.1595657468064156
-3.84509936334645,-4.7885198366356,-0.972452898422979
-4.446045908357399,-3.253585290641473,1.149292776050339
-4.466180673728246,0.9114381611097127,2.4503441804546586
1.8071452679950637,-1.0636954316797178,-0.18999627685625886
-1.8200890304795059,0.04526237022230095,1.9488703459191075
3.750049422346086,3.5113162682220604,-0.24965253056595674
-4.56524937987208,-3.185015904034759,0.9892976328384849
-2.63255128895604,-2.506124241677882,-0.41122823310531204
0.7123265174277273,-0.837375742968077,0.5112096306781424
-4.50745880072406,-1.263858615404284,3.7037958259456247
0.23752948717637246,-3.9832809709628405,-3.9998524136225386
3.334585537885598,-4.480381335348957,-6.411078288642229
4.248418690180621,-4.008868584201245,-2.5233733857857024
3.435749515977527,4.026531439276171,-1.7942344475399739
4.795706805865926,3.0202588027359347,3.7586710476280976
2.7947754077132894,1.4248327599554766,2.71090462185631
2.7899635457812897,-3.6544779158685294,-2.1251039329378836
0.36068035947637256,0.14222870190414483,1.3401850949038958
3.575721441225575,-0.37200634406484134,1.2861497263820068
-1.1491050389964652,1.3956327123711008,0.2805764327320466
-2.3353668249915396,-3.6023158904604315,-2.241823942322589
-0.22122725976254198,-0.8311063140511497,-1.2503738801995135
-2.674300594711263,-1.3248818988487199,0.9300359134387751
-1.3360755017375259,-1.7250443558745454,0.27846331691481363
-1.20535920273071,1.8574334545594535,-1.057293819862317
-2.031235254287147,4.488579267153405,-6.563392833054038
4.16348019538178,-0.19089571699921404,3.4762648814968893
-1.7163879499531118,0.35434789830003144,1.1869185348637512
3.4856048877362458,1.5258734056010201,1.5418200438818055
3.0439182794707733,0.32722276065740186,2.1317129491939335
1.3291762926762072,-2.118443858175383,-2.284402336676771
2.3489316231029083,-2.9759540687428165,-1.8401842257846495
1.947981288184982,3.60719068325894,-2.5384639106653513
-3.678971626984561,1.143797405419198,3.407707710039748
-4.049042517700654,2.257156282714269,1.3783979784952012
-4.1550678117647974,4.35939822700626,-4.282762017496634
-3.6259206996219784,4.588802459090804,-4.426467616998742
3.0088417608509666,0.9368200446635413,2.22432114485317
2.8262410462954692,2.951148389830859,0.30602914824859123
4.460270628173303,-2.466166461608128,2.2590598753069666
0.9007589535830913,-4.049508024355988,-4.506942424982532
1.1616570002412132,-3.287086959072112,-3.978440544477322
0.649506114724419,0.7243051403384975,0.2673269556365637
-0.3401484701877262,0.22631775513122765,-0.5861932206550851
2.6392339000658795,2.992447165120666,0.08615199900760329
-0.07846784424570874,0.9959344152261229,-0.3797868870352362
4.312362356901019,-3.802664114988772,-1.4054004026221005
-3.828964340998895,-4.1229098808923155,0.15446888911635298
1.5786328504052785,-0.813916992096205,-1.2971448284322928
2.7432141614184324,1.7123141330859255,1.5395127369271129
-1.6636224167176183,3.983665473615357,-3.6981190145530403
2.625321470706523,-2.294650590898243,0.41022122306180975
-1.3580798222794597,-1.8556001979573713,-0.1121488392850694
-3.4238835137500034,-3.5221662745780833,0.7651978319853537
4.361274633757441,-0.6209596280124678,3.3284390050930353
-1.1668017722259014,2.2968570867737794,-1.1343703135248948
0.5299306525289991,4.361399868384622,-4.8143362453230205
2.803014939093922,-0.20630435875459696,2.661291575986898
-1.2364052651917379,4.866315449243221,-6.586918426006395
2.1776023600364347,4.511946600038412,-4.265567253828323
-3.8152142278295864,3.505336791907826,-1.1917859086264737
1.3707388399120752,-3.7807832166488744,-4.736064545860192
0.882579999692207,1.8609636510544885,-0.7194034157425511
-4.876973141113972,-0.4568203815825349,3.6441868131385675
3.253995111963212,-2.0464097465591014,-0.4333113722165628
-0.4145191820144891,-0.5768587293210681,-1.603507108452116
-1.9807260855750841,4.184418955155543,-5.207311779256738
2.8129403543151588,-3.8941158900388952,-2.8256217447228873
4.970346578375731,3.792000243077453,3.6119930662752195
-2.16091562135961,3.3689657966093822,-3.5454441356176094
-3.9358046812861716,4.991047304742386,-5.04799859384397
1.6568473610653687,1.5012501555879698,-0.682243000191016
-4.095592730158673,3.970333988966253,-2.4481951199573575
-4.710004967955306,-2.5917194195885296,3.0752248617234312
-3.56978124833365,2.767679406922186,0.3585208875177162
-3.0179577278710212,4.106382271308853,-4.947055263513689
1.5626903932749014,-4.638372895053038,-7.872019002309306
-4.945701658712995,-4.48342082985601,-0.16860528745945447
1.0592517764772769,3.0148181085941523,-2.460278236443221
-2.614471793726115,3.494088429230729,-4.138369333578682
-4.427680598467396,3.0096385364167624,-1.2787737529208074
4.277954301722804,2.7210839910438054,2.9451263967653034
1.9812078397863715,3.3798021865538317,-2.3929651105472267
-4.598487004529336,-2.982178892809446,1.7821956307015596
-3.750763206943569,0.045309901929865504,4.1302567073172405
2.4518812832884453,1.300118445763987,2.438657498837837
3.5113109976193506,-3.4478700755890914,-3.1764703280869857
